id,response,sex,race,type,count,i,CASE
2,1,0,1,1,910,591,872
2,1,0,1,1,910,592,873
2,1,0,1,1,910,593,874
2,1,0,1,1,910,594,875
2,1,0,1,1,910,595,876
2,1,0,1,1,910,596,877
2,1,0,1,1,910,597,878
2,1,0,1,1,910,598,879
2,1,0,1,1,910,599,880
2,1,0,1,1,910,600,881
2,1,0,1,1,910,601,882
2,1,0,1,1,910,602,883
2,1,0,1,1,910,603,884
2,1,0,1,1,910,604,885
2,1,0,1,1,910,605,886
2,1,0,1,1,910,606,887
2,1,0,1,1,910,607,888
2,1,0,1,1,910,608,889
2,1,0,1,1,910,609,890
2,1,0,1,1,910,610,891
2,1,0,1,1,910,611,892
2,1,0,1,1,910,612,893
2,1,0,1,1,910,613,894
2,1,0,1,1,910,614,895
2,1,0,1,1,910,615,896
2,1,0,1,1,910,616,897
2,1,0,1,1,910,617,898
2,1,0,1,1,910,618,899
2,1,0,1,1,910,619,900
2,1,0,1,1,910,620,901
2,1,0,1,1,910,621,902
2,1,0,1,1,910,622,903
2,1,0,1,1,910,623,904
2,1,0,1,1,910,624,905
2,1,0,1,1,910,625,906
2,1,0,1,1,910,626,907
2,1,0,1,1,910,627,908
2,1,0,1,1,910,628,909
2,1,0,1,1,910,629,910
2,1,0,1,1,910,630,911
2,1,0,1,1,910,631,912
2,1,0,1,1,910,632,913
2,1,0,1,1,910,633,914
2,1,0,1,1,910,634,915
2,1,0,1,1,910,635,916
2,1,0,1,1,910,636,917
2,1,0,1,1,910,637,918
2,1,0,1,1,910,638,919
2,1,0,1,1,910,639,920
2,1,0,1,1,910,640,921
2,1,0,1,1,910,641,922
2,1,0,1,1,910,642,923
2,1,0,1,1,910,643,924
2,1,0,1,1,910,644,925
2,1,0,1,1,910,645,926
2,1,0,1,1,910,646,927
2,1,0,1,1,910,647,928
2,1,0,1,1,910,648,929
2,1,0,1,1,910,649,930
2,1,0,1,1,910,650,931
2,1,0,1,1,910,651,932
2,1,0,1,1,910,652,933
2,1,0,1,1,910,653,934
2,1,0,1,1,910,654,935
2,1,0,1,1,910,655,936
2,1,0,1,1,910,656,937
2,1,0,1,1,910,657,938
2,1,0,1,1,910,658,939
2,1,0,1,1,910,659,940
2,1,0,1,1,910,660,941
2,1,0,1,1,910,661,942
2,1,0,1,1,910,662,943
2,1,0,1,1,910,663,944
2,1,0,1,1,910,664,945
2,1,0,1,1,910,665,946
2,1,0,1,1,910,666,947
2,1,0,1,1,910,667,948
2,1,0,1,1,910,668,949
2,1,0,1,1,910,669,950
2,1,0,1,1,910,670,951
2,1,0,1,1,910,671,952
2,1,0,1,1,910,672,953
2,1,0,1,1,910,673,954
2,1,0,1,1,910,674,955
2,1,0,1,1,910,675,956
2,1,0,1,1,910,676,957
2,1,0,1,1,910,677,958
2,1,0,1,1,910,678,959
2,1,0,1,1,910,679,960
2,1,0,1,1,910,680,961
2,1,0,1,1,910,681,962
2,1,0,1,1,910,682,963
2,1,0,1,1,910,683,964
2,1,0,1,1,910,684,965
2,1,0,1,1,910,685,966
2,1,0,1,1,910,686,967
2,1,0,1,1,910,687,968
2,1,0,1,1,910,688,969
2,1,0,1,1,910,689,970
2,1,0,1,1,910,690,971
2,1,0,1,1,910,691,972
2,1,0,1,1,910,692,973
2,1,0,1,1,910,693,974
2,1,0,1,1,910,694,975
2,1,0,1,1,910,695,976
2,1,0,1,1,910,696,977
2,1,0,1,1,910,697,978
2,1,0,1,1,910,698,979
2,1,0,1,1,910,699,980
2,1,0,1,1,910,700,981
2,1,0,1,1,910,701,982
2,1,0,1,1,910,702,983
2,1,0,1,1,910,703,984
2,1,0,1,1,910,704,985
2,1,0,1,1,910,705,986
2,1,0,1,1,910,706,987
2,1,0,1,1,910,707,988
2,1,0,1,1,910,708,989
2,1,0,1,1,910,709,990
2,1,0,1,1,910,710,991
2,1,0,1,1,910,711,992
2,1,0,1,1,910,712,993
2,1,0,1,1,910,713,994
2,1,0,1,1,910,714,995
2,1,0,1,1,910,715,996
2,1,0,1,1,910,716,997
2,1,0,1,1,910,717,998
2,1,0,1,1,910,718,999
2,1,0,1,1,910,719,1000
2,1,0,1,1,910,720,1001
2,1,0,1,1,910,721,1002
2,1,0,1,1,910,722,1003
2,1,0,1,1,910,723,1004
2,1,0,1,1,910,724,1005
2,1,0,1,1,910,725,1006
2,1,0,1,1,910,726,1007
2,1,0,1,1,910,727,1008
2,1,0,1,1,910,728,1009
2,1,0,1,1,910,729,1010
2,1,0,1,1,910,730,1011
2,1,0,1,1,910,731,1012
2,1,0,1,1,910,732,1013
2,1,0,1,1,910,733,1014
2,1,0,1,1,910,734,1015
2,1,0,1,1,910,735,1016
2,1,0,1,1,910,736,1017
2,1,0,1,1,910,737,1018
2,1,0,1,1,910,738,1019
2,1,0,1,1,910,739,1020
2,1,0,1,1,910,740,1021
2,1,0,1,1,910,741,1022
2,1,0,1,1,910,742,1023
2,1,0,1,1,910,743,1024
2,1,0,1,1,910,744,1025
2,1,0,1,1,910,745,1026
2,1,0,1,1,910,746,1027
2,1,0,1,1,910,747,1028
2,1,0,1,1,910,748,1029
2,1,0,1,1,910,749,1030
2,1,0,1,1,910,750,1031
2,1,0,1,1,910,751,1032
2,1,0,1,1,910,752,1033
2,1,0,1,1,910,753,1034
2,1,0,1,1,910,754,1035
2,1,0,1,1,910,755,1036
2,1,0,1,1,910,756,1037
2,1,0,1,1,910,757,1038
2,1,0,1,1,910,758,1039
2,1,0,1,1,910,759,1040
2,1,0,1,1,910,760,1041
2,1,0,1,1,910,761,1042
2,1,0,1,1,910,762,1043
2,1,0,1,1,910,763,1044
2,1,0,1,1,910,764,1045
2,1,0,1,1,910,765,1046
2,1,0,1,1,910,766,1047
2,1,0,1,1,910,767,1048
2,1,0,1,1,910,768,1049
2,1,0,1,1,910,769,1050
2,1,0,1,1,910,770,1051
2,1,0,1,1,910,771,1052
2,1,0,1,1,910,772,1053
2,1,0,1,1,910,773,1054
2,1,0,1,1,910,774,1055
2,1,0,1,1,910,775,1056
2,1,0,1,1,910,776,1057
2,1,0,1,1,910,777,1058
2,1,0,1,1,910,778,1059
2,1,0,1,1,910,779,1060
2,1,0,1,1,910,780,1061
2,1,0,1,1,910,781,1062
2,1,0,1,1,910,782,1063
2,1,0,1,1,910,783,1064
2,1,0,1,1,910,784,1065
2,1,0,1,1,910,785,1066
2,1,0,1,1,910,786,1067
2,1,0,1,1,910,787,1068
2,1,0,1,1,910,788,1069
2,1,0,1,1,910,789,1070
2,1,0,1,1,910,790,1071
2,1,0,1,1,910,791,1072
2,1,0,1,1,910,792,1073
2,1,0,1,1,910,793,1074
2,1,0,1,1,910,794,1075
2,1,0,1,1,910,795,1076
2,1,0,1,1,910,796,1077
2,1,0,1,1,910,797,1078
2,1,0,1,1,910,798,1079
2,1,0,1,1,910,799,1080
2,1,0,1,1,910,800,1081
2,1,0,1,1,910,801,1082
2,1,0,1,1,910,802,1083
2,1,0,1,1,910,803,1084
2,1,0,1,1,910,804,1085
2,1,0,1,1,910,805,1086
2,1,0,1,1,910,806,1087
2,1,0,1,1,910,807,1088
2,1,0,1,1,910,808,1089
2,1,0,1,1,910,809,1090
2,1,0,1,1,910,810,1091
2,1,0,1,1,910,811,1092
2,1,0,1,1,910,812,1093
2,1,0,1,1,910,813,1094
2,1,0,1,1,910,814,1095
2,1,0,1,1,910,815,1096
2,1,0,1,1,910,816,1097
2,1,0,1,1,910,817,1098
2,1,0,1,1,910,818,1099
2,1,0,1,1,910,819,1100
2,1,0,1,1,910,820,1101
2,1,0,1,1,910,821,1102
2,1,0,1,1,910,822,1103
2,1,0,1,1,910,823,1104
2,1,0,1,1,910,824,1105
2,1,0,1,1,910,825,1106
2,1,0,1,1,910,826,1107
2,1,0,1,1,910,827,1108
2,1,0,1,1,910,828,1109
2,1,0,1,1,910,829,1110
2,1,0,1,1,910,830,1111
2,1,0,1,1,910,831,1112
2,1,0,1,1,910,832,1113
2,1,0,1,1,910,833,1114
2,1,0,1,1,910,834,1115
2,1,0,1,1,910,835,1116
2,1,0,1,1,910,836,1117
2,1,0,1,1,910,837,1118
2,1,0,1,1,910,838,1119
2,1,0,1,1,910,839,1120
2,1,0,1,1,910,840,1121
2,1,0,1,1,910,841,1122
2,1,0,1,1,910,842,1123
2,1,0,1,1,910,843,1124
2,1,0,1,1,910,844,1125
2,1,0,1,1,910,845,1126
2,1,0,1,1,910,846,1127
2,1,0,1,1,910,847,1128
2,1,0,1,1,910,848,1129
2,1,0,1,1,910,849,1130
2,1,0,1,1,910,850,1131
2,1,0,1,1,910,851,1132
2,1,0,1,1,910,852,1133
2,1,0,1,1,910,853,1134
2,1,0,1,1,910,854,1135
2,1,0,1,1,910,855,1136
2,1,0,1,1,910,856,1137
2,1,0,1,1,910,857,1138
2,1,0,1,1,910,858,1139
2,1,0,1,1,910,859,1140
2,1,0,1,1,910,860,1141
2,1,0,1,1,910,861,1142
2,1,0,1,1,910,862,1143
2,1,0,1,1,910,863,1144
2,1,0,1,1,910,864,1145
2,1,0,1,1,910,865,1146
2,1,0,1,1,910,866,1147
2,1,0,1,1,910,867,1148
2,1,0,1,1,910,868,1149
2,1,0,1,1,910,869,1150
2,1,0,1,1,910,870,1151
2,1,0,1,1,910,871,1152
2,1,0,1,1,910,872,1153
2,1,0,1,1,910,873,1154
2,1,0,1,1,910,874,1155
2,1,0,1,1,910,875,1156
2,1,0,1,1,910,876,1157
2,1,0,1,1,910,877,1158
2,1,0,1,1,910,878,1159
2,1,0,1,1,910,879,1160
2,1,0,1,1,910,880,1161
2,1,0,1,1,910,881,1162
2,1,0,1,1,910,882,1163
2,1,0,1,1,910,883,1164
2,1,0,1,1,910,884,1165
2,1,0,1,1,910,885,1166
2,1,0,1,1,910,886,1167
2,1,0,1,1,910,887,1168
2,1,0,1,1,910,888,1169
2,1,0,1,1,910,889,1170
2,1,0,1,1,910,890,1171
2,1,0,1,1,910,891,1172
2,1,0,1,1,910,892,1173
2,1,0,1,1,910,893,1174
2,1,0,1,1,910,894,1175
2,1,0,1,1,910,895,1176
2,1,0,1,1,910,896,1177
2,1,0,1,1,910,897,1178
2,1,0,1,1,910,898,1179
2,1,0,1,1,910,899,1180
2,1,0,1,1,910,900,1181
2,1,0,1,1,910,901,1182
2,1,0,1,1,910,902,1183
2,1,0,1,1,910,903,1184
2,1,0,1,1,910,904,1185
2,1,0,1,1,910,905,1186
2,1,0,1,1,910,906,1187
2,1,0,1,1,910,907,1188
2,1,0,1,1,910,908,1189
2,1,0,1,1,910,909,1190
2,1,0,1,1,910,910,1191
2,0,0,1,1,152,1,1192
2,0,0,1,1,152,2,1193
2,0,0,1,1,152,3,1194
2,0,0,1,1,152,4,1195
2,0,0,1,1,152,5,1196
2,0,0,1,1,152,6,1197
2,0,0,1,1,152,7,1198
2,0,0,1,1,152,8,1199
2,0,0,1,1,152,9,1200
2,0,0,1,1,152,10,1201
2,0,0,1,1,152,11,1202
2,0,0,1,1,152,12,1203
2,0,0,1,1,152,13,1204
2,0,0,1,1,152,14,1205
2,0,0,1,1,152,15,1206
2,0,0,1,1,152,16,1207
2,0,0,1,1,152,17,1208
2,0,0,1,1,152,18,1209
2,0,0,1,1,152,19,1210
2,0,0,1,1,152,20,1211
2,0,0,1,1,152,21,1212
2,0,0,1,1,152,22,1213
2,0,0,1,1,152,23,1214
2,0,0,1,1,152,24,1215
2,0,0,1,1,152,25,1216
2,0,0,1,1,152,26,1217
2,0,0,1,1,152,27,1218
2,0,0,1,1,152,28,1219
2,0,0,1,1,152,29,1220
2,0,0,1,1,152,30,1221
2,0,0,1,1,152,31,1222
2,0,0,1,1,152,32,1223
2,0,0,1,1,152,33,1224
2,0,0,1,1,152,34,1225
2,0,0,1,1,152,35,1226
2,0,0,1,1,152,36,1227
2,0,0,1,1,152,37,1228
2,0,0,1,1,152,38,1229
2,0,0,1,1,152,39,1230
2,0,0,1,1,152,40,1231
2,0,0,1,1,152,41,1232
2,0,0,1,1,152,42,1233
2,0,0,1,1,152,43,1234
2,0,0,1,1,152,44,1235
2,0,0,1,1,152,45,1236
2,0,0,1,1,152,46,1237
2,0,0,1,1,152,47,1238
2,0,0,1,1,152,48,1239
2,0,0,1,1,152,49,1240
2,0,0,1,1,152,50,1241
2,0,0,1,1,152,51,1242
2,0,0,1,1,152,52,1243
2,0,0,1,1,152,53,1244
2,0,0,1,1,152,54,1245
2,0,0,1,1,152,55,1246
2,0,0,1,1,152,56,1247
2,0,0,1,1,152,57,1248
2,0,0,1,1,152,58,1249
2,0,0,1,1,152,59,1250
2,0,0,1,1,152,60,1251
2,0,0,1,1,152,61,1252
2,0,0,1,1,152,62,1253
2,0,0,1,1,152,63,1254
2,0,0,1,1,152,64,1255
2,0,0,1,1,152,65,1256
2,0,0,1,1,152,66,1257
2,0,0,1,1,152,67,1258
2,0,0,1,1,152,68,1259
2,0,0,1,1,152,69,1260
2,0,0,1,1,152,70,1261
2,0,0,1,1,152,71,1262
2,0,0,1,1,152,72,1263
2,0,0,1,1,152,73,1264
2,0,0,1,1,152,74,1265
2,0,0,1,1,152,75,1266
2,0,0,1,1,152,76,1267
2,0,0,1,1,152,77,1268
2,0,0,1,1,152,78,1269
2,0,0,1,1,152,79,1270
2,0,0,1,1,152,80,1271
2,0,0,1,1,152,81,1272
2,0,0,1,1,152,82,1273
2,0,0,1,1,152,83,1274
2,0,0,1,1,152,84,1275
2,0,0,1,1,152,85,1276
2,0,0,1,1,152,86,1277
2,0,0,1,1,152,87,1278
2,0,0,1,1,152,88,1279
2,0,0,1,1,152,89,1280
2,0,0,1,1,152,90,1281
2,0,0,1,1,152,91,1282
2,0,0,1,1,152,92,1283
2,0,0,1,1,152,93,1284
2,0,0,1,1,152,94,1285
2,0,0,1,1,152,95,1286
2,0,0,1,1,152,96,1287
2,0,0,1,1,152,97,1288
2,0,0,1,1,152,98,1289
2,0,0,1,1,152,99,1290
2,0,0,1,1,152,100,1291
2,0,0,1,1,152,101,1292
2,0,0,1,1,152,102,1293
2,0,0,1,1,152,103,1294
2,0,0,1,1,152,104,1295
2,0,0,1,1,152,105,1296
2,0,0,1,1,152,106,1297
2,0,0,1,1,152,107,1298
2,0,0,1,1,152,108,1299
2,0,0,1,1,152,109,1300
2,0,0,1,1,152,110,1301
2,0,0,1,1,152,111,1302
2,0,0,1,1,152,112,1303
2,0,0,1,1,152,113,1304
2,0,0,1,1,152,114,1305
2,0,0,1,1,152,115,1306
2,0,0,1,1,152,116,1307
2,0,0,1,1,152,117,1308
2,0,0,1,1,152,118,1309
2,0,0,1,1,152,119,1310
2,0,0,1,1,152,120,1311
2,0,0,1,1,152,121,1312
2,0,0,1,1,152,122,1313
2,0,0,1,1,152,123,1314
2,0,0,1,1,152,124,1315
2,0,0,1,1,152,125,1316
2,0,0,1,1,152,126,1317
2,0,0,1,1,152,127,1318
2,0,0,1,1,152,128,1319
2,0,0,1,1,152,129,1320
2,0,0,1,1,152,130,1321
2,0,0,1,1,152,131,1322
2,0,0,1,1,152,132,1323
2,0,0,1,1,152,133,1324
2,0,0,1,1,152,134,1325
2,0,0,1,1,152,135,1326
2,0,0,1,1,152,136,1327
2,0,0,1,1,152,137,1328
2,0,0,1,1,152,138,1329
2,0,0,1,1,152,139,1330
2,0,0,1,1,152,140,1331
2,0,0,1,1,152,141,1332
2,0,0,1,1,152,142,1333
2,0,0,1,1,152,143,1334
2,0,0,1,1,152,144,1335
2,0,0,1,1,152,145,1336
2,0,0,1,1,152,146,1337
2,0,0,1,1,152,147,1338
2,0,0,1,1,152,148,1339
2,0,0,1,1,152,149,1340
2,0,0,1,1,152,150,1341
2,0,0,1,1,152,151,1342
2,0,0,1,1,152,152,1343
2,1,0,1,2,699,1,1344
2,1,0,1,2,699,2,1345
2,1,0,1,2,699,3,1346
2,1,0,1,2,699,4,1347
2,1,0,1,2,699,5,1348
2,1,0,1,2,699,6,1349
2,1,0,1,2,699,7,1350
2,1,0,1,2,699,8,1351
2,1,0,1,2,699,9,1352
2,1,0,1,2,699,10,1353
2,1,0,1,2,699,11,1354
2,1,0,1,2,699,12,1355
2,1,0,1,2,699,13,1356
2,1,0,1,2,699,14,1357
2,1,0,1,2,699,15,1358
2,1,0,1,2,699,16,1359
2,1,0,1,2,699,17,1360
2,1,0,1,2,699,18,1361
2,1,0,1,2,699,19,1362
2,1,0,1,2,699,20,1363
2,1,0,1,2,699,21,1364
2,1,0,1,2,699,22,1365
2,1,0,1,2,699,23,1366
2,1,0,1,2,699,24,1367
2,1,0,1,2,699,25,1368
2,1,0,1,2,699,26,1369
2,1,0,1,2,699,27,1370
2,1,0,1,2,699,28,1371
2,1,0,1,2,699,29,1372
2,1,0,1,2,699,30,1373
2,1,0,1,2,699,31,1374
2,1,0,1,2,699,32,1375
2,1,0,1,2,699,33,1376
2,1,0,1,2,699,34,1377
2,1,0,1,2,699,35,1378
2,1,0,1,2,699,36,1379
2,1,0,1,2,699,37,1380
2,1,0,1,2,699,38,1381
2,1,0,1,2,699,39,1382
2,1,0,1,2,699,40,1383
2,1,0,1,2,699,41,1384
2,1,0,1,2,699,42,1385
2,1,0,1,2,699,43,1386
2,1,0,1,2,699,44,1387
2,1,0,1,2,699,45,1388
2,1,0,1,2,699,46,1389
2,1,0,1,2,699,47,1390
2,1,0,1,2,699,48,1391
2,1,0,1,2,699,49,1392
2,1,0,1,2,699,50,1393
2,1,0,1,2,699,51,1394
2,1,0,1,2,699,52,1395
2,1,0,1,2,699,53,1396
2,1,0,1,2,699,54,1397
2,1,0,1,2,699,55,1398
2,1,0,1,2,699,56,1399
2,1,0,1,2,699,57,1400
2,1,0,1,2,699,58,1401
2,1,0,1,2,699,59,1402
2,1,0,1,2,699,60,1403
2,1,0,1,2,699,61,1404
2,1,0,1,2,699,62,1405
2,1,0,1,2,699,63,1406
2,1,0,1,2,699,64,1407
2,1,0,1,2,699,65,1408
2,1,0,1,2,699,66,1409
2,1,0,1,2,699,67,1410
2,1,0,1,2,699,68,1411
2,1,0,1,2,699,69,1412
2,1,0,1,2,699,70,1413
2,1,0,1,2,699,71,1414
2,1,0,1,2,699,72,1415
2,1,0,1,2,699,73,1416
2,1,0,1,2,699,74,1417
2,1,0,1,2,699,75,1418
2,1,0,1,2,699,76,1419
2,1,0,1,2,699,77,1420
2,1,0,1,2,699,78,1421
2,1,0,1,2,699,79,1422
2,1,0,1,2,699,80,1423
2,1,0,1,2,699,81,1424
2,1,0,1,2,699,82,1425
2,1,0,1,2,699,83,1426
2,1,0,1,2,699,84,1427
2,1,0,1,2,699,85,1428
2,1,0,1,2,699,86,1429
2,1,0,1,2,699,87,1430
2,1,0,1,2,699,88,1431
2,1,0,1,2,699,89,1432
2,1,0,1,2,699,90,1433
2,1,0,1,2,699,91,1434
2,1,0,1,2,699,92,1435
2,1,0,1,2,699,93,1436
2,1,0,1,2,699,94,1437
2,1,0,1,2,699,95,1438
2,1,0,1,2,699,96,1439
2,1,0,1,2,699,97,1440
2,1,0,1,2,699,98,1441
2,1,0,1,2,699,99,1442
2,1,0,1,2,699,100,1443
2,1,0,1,2,699,101,1444
2,1,0,1,2,699,102,1445
2,1,0,1,2,699,103,1446
2,1,0,1,2,699,104,1447
2,1,0,1,2,699,105,1448
2,1,0,1,2,699,106,1449
2,1,0,1,2,699,107,1450
2,1,0,1,2,699,108,1451
2,1,0,1,2,699,109,1452
2,1,0,1,2,699,110,1453
2,1,0,1,2,699,111,1454
2,1,0,1,2,699,112,1455
2,1,0,1,2,699,113,1456
2,1,0,1,2,699,114,1457
2,1,0,1,2,699,115,1458
2,1,0,1,2,699,116,1459
2,1,0,1,2,699,117,1460
2,1,0,1,2,699,118,1461
2,1,0,1,2,699,119,1462
2,1,0,1,2,699,120,1463
2,1,0,1,2,699,121,1464
2,1,0,1,2,699,122,1465
2,1,0,1,2,699,123,1466
2,1,0,1,2,699,124,1467
2,1,0,1,2,699,125,1468
2,1,0,1,2,699,126,1469
2,1,0,1,2,699,127,1470
2,1,0,1,2,699,128,1471
2,1,0,1,2,699,129,1472
2,1,0,1,2,699,130,1473
2,1,0,1,2,699,131,1474
2,1,0,1,2,699,132,1475
2,1,0,1,2,699,133,1476
2,1,0,1,2,699,134,1477
2,1,0,1,2,699,135,1478
2,1,0,1,2,699,136,1479
2,1,0,1,2,699,137,1480
2,1,0,1,2,699,138,1481
2,1,0,1,2,699,139,1482
2,1,0,1,2,699,140,1483
2,1,0,1,2,699,141,1484
2,1,0,1,2,699,142,1485
2,1,0,1,2,699,143,1486
2,1,0,1,2,699,144,1487
2,1,0,1,2,699,145,1488
2,1,0,1,2,699,146,1489
2,1,0,1,2,699,147,1490
2,1,0,1,2,699,148,1491
2,1,0,1,2,699,149,1492
2,1,0,1,2,699,150,1493
2,1,0,1,2,699,151,1494
2,1,0,1,2,699,152,1495
2,1,0,1,2,699,153,1496
2,1,0,1,2,699,154,1497
2,1,0,1,2,699,155,1498
2,1,0,1,2,699,156,1499
2,1,0,1,2,699,157,1500
2,1,0,1,2,699,158,1501
2,1,0,1,2,699,159,1502
2,1,0,1,2,699,160,1503
2,1,0,1,2,699,161,1504
2,1,0,1,2,699,162,1505
2,1,0,1,2,699,163,1506
2,1,0,1,2,699,164,1507
2,1,0,1,2,699,165,1508
2,1,0,1,2,699,166,1509
2,1,0,1,2,699,167,1510
2,1,0,1,2,699,168,1511
2,1,0,1,2,699,169,1512
2,1,0,1,2,699,170,1513
2,1,0,1,2,699,171,1514
2,1,0,1,2,699,172,1515
2,1,0,1,2,699,173,1516
2,1,0,1,2,699,174,1517
2,1,0,1,2,699,175,1518
2,1,0,1,2,699,176,1519
2,1,0,1,2,699,177,1520
2,1,0,1,2,699,178,1521
2,1,0,1,2,699,179,1522
2,1,0,1,2,699,180,1523
2,1,0,1,2,699,181,1524
2,1,0,1,2,699,182,1525
2,1,0,1,2,699,183,1526
2,1,0,1,2,699,184,1527
2,1,0,1,2,699,185,1528
2,1,0,1,2,699,186,1529
2,1,0,1,2,699,187,1530
2,1,0,1,2,699,188,1531
2,1,0,1,2,699,189,1532
2,1,0,1,2,699,190,1533
2,1,0,1,2,699,191,1534
2,1,0,1,2,699,192,1535
2,1,0,1,2,699,193,1536
2,1,0,1,2,699,194,1537
2,1,0,1,2,699,195,1538
2,1,0,1,2,699,196,1539
2,1,0,1,2,699,197,1540
2,1,0,1,2,699,198,1541
2,1,0,1,2,699,199,1542
2,1,0,1,2,699,200,1543
2,1,0,1,2,699,201,1544
2,1,0,1,2,699,202,1545
2,1,0,1,2,699,203,1546
2,1,0,1,2,699,204,1547
2,1,0,1,2,699,205,1548
2,1,0,1,2,699,206,1549
2,1,0,1,2,699,207,1550
2,1,0,1,2,699,208,1551
2,1,0,1,2,699,209,1552
2,1,0,1,2,699,210,1553
2,1,0,1,2,699,211,1554
2,1,0,1,2,699,212,1555
2,1,0,1,2,699,213,1556
2,1,0,1,2,699,214,1557
2,1,0,1,2,699,215,1558
2,1,0,1,2,699,216,1559
2,1,0,1,2,699,217,1560
2,1,0,1,2,699,218,1561
2,1,0,1,2,699,219,1562
2,1,0,1,2,699,220,1563
2,1,0,1,2,699,221,1564
2,1,0,1,2,699,222,1565
2,1,0,1,2,699,223,1566
2,1,0,1,2,699,224,1567
2,1,0,1,2,699,225,1568
2,1,0,1,2,699,226,1569
2,1,0,1,2,699,227,1570
2,1,0,1,2,699,228,1571
2,1,0,1,2,699,229,1572
2,1,0,1,2,699,230,1573
2,1,0,1,2,699,231,1574
2,1,0,1,2,699,232,1575
2,1,0,1,2,699,233,1576
2,1,0,1,2,699,234,1577
2,1,0,1,2,699,235,1578
2,1,0,1,2,699,236,1579
2,1,0,1,2,699,237,1580
2,1,0,1,2,699,238,1581
2,1,0,1,2,699,239,1582
2,1,0,1,2,699,240,1583
2,1,0,1,2,699,241,1584
2,1,0,1,2,699,242,1585
2,1,0,1,2,699,243,1586
2,1,0,1,2,699,244,1587
2,1,0,1,2,699,245,1588
2,1,0,1,2,699,246,1589
2,1,0,1,2,699,247,1590
2,1,0,1,2,699,248,1591
2,1,0,1,2,699,249,1592
2,1,0,1,2,699,250,1593
2,1,0,1,2,699,251,1594
2,1,0,1,2,699,252,1595
2,1,0,1,2,699,253,1596
2,1,0,1,2,699,254,1597
2,1,0,1,2,699,255,1598
2,1,0,1,2,699,256,1599
2,1,0,1,2,699,257,1600
2,1,0,1,2,699,258,1601
2,1,0,1,2,699,259,1602
2,1,0,1,2,699,260,1603
2,1,0,1,2,699,261,1604
2,1,0,1,2,699,262,1605
2,1,0,1,2,699,263,1606
2,1,0,1,2,699,264,1607
2,1,0,1,2,699,265,1608
2,1,0,1,2,699,266,1609
2,1,0,1,2,699,267,1610
2,1,0,1,2,699,268,1611
2,1,0,1,2,699,269,1612
2,1,0,1,2,699,270,1613
2,1,0,1,2,699,271,1614
2,1,0,1,2,699,272,1615
2,1,0,1,2,699,273,1616
2,1,0,1,2,699,274,1617
2,1,0,1,2,699,275,1618
2,1,0,1,2,699,276,1619
2,1,0,1,2,699,277,1620
2,1,0,1,2,699,278,1621
2,1,0,1,2,699,279,1622
2,1,0,1,2,699,280,1623
2,1,0,1,2,699,281,1624
2,1,0,1,2,699,282,1625
2,1,0,1,2,699,283,1626
2,1,0,1,2,699,284,1627
2,1,0,1,2,699,285,1628
2,1,0,1,2,699,286,1629
2,1,0,1,2,699,287,1630
2,1,0,1,2,699,288,1631
2,1,0,1,2,699,289,1632
2,1,0,1,2,699,290,1633
2,1,0,1,2,699,291,1634
2,1,0,1,2,699,292,1635
2,1,0,1,2,699,293,1636
2,1,0,1,2,699,294,1637
2,1,0,1,2,699,295,1638
2,1,0,1,2,699,296,1639
2,1,0,1,2,699,297,1640
2,1,0,1,2,699,298,1641
2,1,0,1,2,699,299,1642
2,1,0,1,2,699,300,1643
2,1,0,1,2,699,301,1644
2,1,0,1,2,699,302,1645
2,1,0,1,2,699,303,1646
2,1,0,1,2,699,304,1647
2,1,0,1,2,699,305,1648
2,1,0,1,2,699,306,1649
2,1,0,1,2,699,307,1650
2,1,0,1,2,699,308,1651
2,1,0,1,2,699,309,1652
2,1,0,1,2,699,310,1653
2,1,0,1,2,699,311,1654
2,1,0,1,2,699,312,1655
2,1,0,1,2,699,313,1656
2,1,0,1,2,699,314,1657
2,1,0,1,2,699,315,1658
2,1,0,1,2,699,316,1659
2,1,0,1,2,699,317,1660
2,1,0,1,2,699,318,1661
2,1,0,1,2,699,319,1662
2,1,0,1,2,699,320,1663
2,1,0,1,2,699,321,1664
2,1,0,1,2,699,322,1665
2,1,0,1,2,699,323,1666
2,1,0,1,2,699,324,1667
2,1,0,1,2,699,325,1668
2,1,0,1,2,699,326,1669
2,1,0,1,2,699,327,1670
2,1,0,1,2,699,328,1671
2,1,0,1,2,699,329,1672
2,1,0,1,2,699,330,1673
2,1,0,1,2,699,331,1674
2,1,0,1,2,699,332,1675
2,1,0,1,2,699,333,1676
2,1,0,1,2,699,334,1677
2,1,0,1,2,699,335,1678
2,1,0,1,2,699,336,1679
2,1,0,1,2,699,337,1680
2,1,0,1,2,699,338,1681
2,1,0,1,2,699,339,1682
2,1,0,1,2,699,340,1683
2,1,0,1,2,699,341,1684
2,1,0,1,2,699,342,1685
2,1,0,1,2,699,343,1686
2,1,0,1,2,699,344,1687
2,1,0,1,2,699,345,1688
2,1,0,1,2,699,346,1689
2,1,0,1,2,699,347,1690
2,1,0,1,2,699,348,1691
2,1,0,1,2,699,349,1692
2,1,0,1,2,699,350,1693
2,1,0,1,2,699,351,1694
2,1,0,1,2,699,352,1695
2,1,0,1,2,699,353,1696
2,1,0,1,2,699,354,1697
2,1,0,1,2,699,355,1698
2,1,0,1,2,699,356,1699
2,1,0,1,2,699,357,1700
